museum_id	url	source
mm.domus.SE080	en-gb.facebook.com/ColchesterCastle/about	ML
mm.aim.1091	['www.facebook.com/pilsudskiinst']	Scrape
mm.musa.274	['www.facebook.com/cromwellshouse']	Scrape
mm.mald.149	no_resource	no_resource
mm.domus.WM060	['www.facebook.com/thepotteriesmuseum', 'en-gb.facebook.com/thepotteriesmuseum?rf=194200500604310']	Scrape
mm.domus.EM019	en-gb.facebook.com/pages/category/Landmark---Historical-Place/MuseumofNottinghamLife/posts	ML
mm.domus.YH144	en-gb.facebook.com/sionhillhall	ML
mm.domus.SW059	['www.facebook.com/lymeregismuseum', 'en-gb.facebook.com/lymeregismuseum/posts']	Scrape
mm.mgs.279	no_resource	no_resource
mm.misc.242	['www.facebook.com/morayvia', 'www.facebook.com/morayvia']	Scrape
mm.hha.183	['en-gb.facebook.com/mountstuart', 'en-gb.facebook.com/Mountstuart/posts/?ref=page_internal']	Scrape
mm.musa.083	no_resource	no_resource
mm.musa.380	no_resource	no_resource
mm.musa.252	['www.facebook.com/nationalspacecentre', 'en-gb.facebook.com/NationalSpaceCentre']	Scrape
mm.domus.SE335	['www.facebook.com/marchanddistrictmuseum', 'en-gb.facebook.com/pages/category/Community-Organization/marchanddistrictmuseum/videos']	Scrape
mm.ace.413	en-gb.facebook.com/timetidemuseum	ML
mm.wiki.474	['www.facebook.com/johnknoxhouse', 'www.facebook.com/scotstoryfest', 'en-gb.facebook.com/JohnKnoxHouse']	Scrape
mm.domus.SE168	['www.facebook.com/victoriaandalbertmuseum', 'www.facebook.com/victoriaandalbertmuseum', 'en-gb.facebook.com/victoriaandalbertmuseum']	Scrape
mm.musa.168	no_resource	no_resource
mm.domus.NW093	['www.facebook.com/wigancouncilonline', 'en-gb.facebook.com/MuseumOfWiganLife']	Scrape
mm.musa.282	no_resource	no_resource
mm.domus.NW042	no_resource	no_resource
mm.domus.SE603	['www.facebook.com/seasidemuseumhernebay', 'en-gb.facebook.com/seasidemuseumhernebay']	Scrape
mm.misc.195	no_resource	no_resource
mm.domus.YH157	['www.facebook.com/nostellnt']	Scrape
mm.domus.YH052	['www.facebook.com/cravencouncil']	Scrape
mm.domus.WM035	['www.facebook.com/much.wenlock.museum', 'www.facebook.com/shropshirecouncil', 'en-gb.facebook.com/much.wenlock.museum']	Scrape
mm.domus.SC192	['www.facebook.com/thestirlingsmith', 'www.facebook.com/thesmithartgalleryandmuseum', 'en-gb.facebook.com/pages/category/Art-Gallery/TheStirlingSmith/about']	Scrape
mm.domus.YH122	['www.facebook.com/mywakefield', 'en-gb.facebook.com/WakefieldMuseum']	Scrape
mm.domus.WM093	['www.facebook.com/waterworkmuseum', 'www.facebook.com/waterworks-museum-hereford-368448336634117', 'en-gb.facebook.com/pages/category/History-Museum/WaterworkMuseum/posts']	Scrape
mm.wiki.255	no_resource	no_resource
mm.domus.WA070	['www.facebook.com/heritageholywell']	Scrape
mm.ace.1121	['www.facebook.com/northwealdairfieldmuseum', 'en-gb.facebook.com/events/north-weald-airfield-museum/north-weald-airfield-museum-open-day/2051392371841276']	Scrape
mm.domus.YH136	en-gb.facebook.com/hullmuseums/events	ML
mm.domus.SW053	en-gb.facebook.com/HolsworthyMuseum	ML
mm.domus.WM129	en-gb.facebook.com/theironbridgegorgemuseums/about/?ref=page_internal	ML
mm.domus.SC095	no_resource	no_resource
mm.wiki.446	en-gb.facebook.com/Wales.Fire.Museum/events	ML
mm.domus.SE593	['www.facebook.com/nasamflixton']	Scrape
mm.domus.SC314	en-gb.facebook.com/culturenl	ML
mm.domus.SE265	['www.facebook.com/visiteppingforest', 'en-gb.facebook.com/efdmuseum']	Scrape
mm.domus.SE232	en-gb.facebook.com/CharlestonTrust	ML
mm.musa.132	en-gb.facebook.com/farleighhungerfordcastle	ML
mm.domus.NI038	['www.facebook.com/colerainemuseum', 'en-gb.facebook.com/colerainemuseum']	Scrape
mm.New.64	['www.facebook.com/gmrc.glasgowmuseums', 'en-gb.facebook.com/GMRC.GlasgowMuseums']	Scrape
mm.wiki.430	['www.facebook.com/swtanchurchbay']	Scrape
mm.wiki.039	en-gb.facebook.com/mevamuseum/posts	ML
mm.New.156	['www.facebook.com/lydneyparkestate']	Scrape
mm.domus.WM056	['www.facebook.com/enjoystaffs', 'en-gb.facebook.com/MuseumofCannockChase']	Scrape
mm.domus.WM032	no_resource	no_resource
mm.domus.NE030	['www.facebook.com/southshieldsmuseum', 'en-gb.facebook.com/southshieldsmuseum']	Scrape
mm.wiki.401	['www.facebook.com/groups/968206950280040']	Scrape
mm.hha.147	['www.facebook.com/meolshallevents']	Scrape
mm.domus.SE347	['www.facebook.com/ryecastlemuseum', 'en-gb.facebook.com/pages/category/Landmark---Historical-Place/RyeCastleMuseum/posts']	Scrape
mm.domus.SW085	['www.facebook.com/pages/category/community-organization/perranzabuloe-museum-in-perranporth-385512098141656', 'en-gb.facebook.com/pages/category/Community-Organization/Perranzabuloe-Museum-in-Perranporth-385512098141656']	Scrape
mm.ace.1224	['www.facebook.com/heughbattery']	Scrape
mm.domus.SE175	no_resource	no_resource
mm.aim.0797	['www.facebook.com/caraduk', 'en-gb.facebook.com/CARADuk']	Scrape
mm.domus.NW188	['www.facebook.com/bcvmt']	Scrape
mm.domus.SE530	['facebook.com/monkshousent', 'en-gb.facebook.com/monkshousent/photos/pb.193481120819412.-2207520000.1564425014./2155089704658534/?type=3&eid=ARB7kjvRDl3kIIO9hVsqMNDbyFd7cgSGFBX1b5JuG9sVPlu6nXUT336rdi_ToA3hFIMJW0A9XL3iph5q']	Scrape
mm.domus.YH105	['www.facebook.com/thirskmuseum', 'en-gb.facebook.com/pages/category/Community-Museum/Thirsk-Museum-549409998462630']	Scrape
mm.domus.SW099	['www.facebook.com/herschelmuseumofastronomy', 'en-gb.facebook.com/HerschelMuseumofAstronomy']	Scrape
mm.domus.EM069	no_resource	no_resource
mm.domus.YH124	no_resource	no_resource
mm.hha.002	['www.facebook.com/syonhouseandgardens']	Scrape
mm.domus.SW167	no_resource	no_resource
mm.domus.SE392	['www.facebook.com/morethanadodo', '/www.facebook.com/morethanadodo']	Scrape
mm.aim.0425	['www.facebook.com/heagewindmill']	Scrape
mm.domus.SE411	en-gb.facebook.com/WorthingMuseum	ML
mm.domus.WA091	en-gb.facebook.com/amgueddfalechi	ML
mm.mald.158	['www.facebook.com/pg/jenjoneswelshquilts', 'en-gb.facebook.com/jenjoneswelshquilts']	Scrape
mm.aim.0181	['www.facebook.com/computinghistory', 'en-gb.facebook.com/computinghistory']	Scrape
mm.aim.0018	no_resource	no_resource
mm.musa.388	['www.facebook.com/visitwirral', 'en-gb.facebook.com/wirraltransportmuseum']	Scrape
mm.ace.1139	['www.facebook.com/bowesrailway', 'en-gb.facebook.com/bowesrailway']	Scrape
mm.domus.SC280	en-gb.facebook.com/events/national-museum-of-flight/wheels-and-wings/1667280960255462	ML
mm.aim.1354	no_resource	no_resource
mm.fcm.056	['www.facebook.com/theclinkprison', 'en-gb.facebook.com/theclinkprison']	Scrape
mm.hha.027	['www.facebook.com/pages/st-marys-house-and-gardens/392179487515953', 'en-gb.facebook.com/pages/category/Landmark---Historical-Place/St-Marys-House-and-Gardens-392179487515953']	Scrape
mm.domus.SE309	['www.facebook.com/hornimanmuseumandgardens', 'en-gb.facebook.com/hornimanmuseumandgardens']	Scrape
mm.aim.1246	['www.facebook.com/alamy']	Scrape
mm.wiki.155	en-gb.facebook.com/cityoflondonpolicemuseum	ML
mm.domus.SE337	['//www.facebook.com/maryrosemuseum', 'en-gb.facebook.com/MaryRoseMuseum']	Scrape
mm.domus.SW118	['www.facebook.com/faamuseum']	Scrape
mm.domus.NE064	en-gb.facebook.com/WoodhornMuseum	ML
mm.domus.SC273	['www.facebook.com/kildonan-museum-south-uist-historical-society-1034191443261237', 'www.facebook.com/kildonancafe']	Scrape
mm.musa.140	['www.facebook.com/thenationalarchives']	Scrape
mm.domus.YH110	no_resource	no_resource
mm.domus.SE019	['www.facebook.com/sandwichmuseum', 'en-gb.facebook.com/sandwichmuseum']	Scrape
mm.fcm.090	['www.facebook.com/edencamp']	Scrape
mm.aim.0528	['www.facebook.com/poets.org', 'en-gb.facebook.com/landof.lostcontent']	Scrape
mm.wiki.162	['www.facebook.com/houseofillustration', 'en-gb.facebook.com/HouseofIllustration']	Scrape
mm.aim.0616	en-gb.facebook.com/pages/category/Local-Business/Mill-Meece-Pumping-Station-217390158777/posts	ML
mm.domus.WM073	['www.facebook.com/themorw', 'en-gb.facebook.com/TheMoRW/posts']	Scrape
mm.domus.SE284	['www.facebook.com/pages/guildfords-heritage/668415053268899', 'www.facebook.com/pages/guildford-borough-council/125079607537538', 'en-gb.facebook.com/Guildfordhouseandgallery']	Scrape
mm.domus.EM063	en-gb.facebook.com/leicestermuseums	ML
mm.domus.SC032	['www.facebook.com/auchindrain.township', 'en-gb.facebook.com/auchindrain.township']	Scrape
mm.domus.SE554	['www.facebook.com/hatchlandsparknt', 'en-gb.facebook.com/HatchlandsParkNT']	Scrape
mm.ace.1267	['www.facebook.com/panaceamuseum', 'en-gb.facebook.com/panaceamuseum']	Scrape
mm.wiki.365	['www.facebook.com/stoneleighabbey1', 'en-gb.facebook.com/stoneleighabbey1']	Scrape
mm.domus.SC103	['www.facebook.com/dunblanemuseum', 'en-gb.facebook.com/pages/category/Community-Museum/DunblaneMuseum/posts']	Scrape
mm.aim.0370	en-gb.facebook.com/germanoccupationmuseum	ML
mm.aim.0786	no_resource	no_resource
mm.domus.SE397	['facebook.com/vestryhouse', 'en-gb.facebook.com/VestryHouse/posts']	Scrape
mm.domus.SW237	['facebook.com/killerton', 'en-gb.facebook.com/Killerton']	Scrape
mm.ace.1294	en-gb.facebook.com/greenwayferryservice	ML
mm.musa.306	['www.facebook.com/sheppys-cider-ltd-158262360917934', 'en-gb.facebook.com/sheppysHOC']	Scrape
mm.musa.346	en-gb.facebook.com/pages/category/Landmark---Historical-Place/Queens-Gallery-1497422760284207	ML
mm.hha.163	['www.facebook.com/ballindalloch-castle-545331515483437']	Scrape
mm.domus.NW172	['www.facebook.com/beatrixpotternt']	Scrape
mm.domus.SW179	['www.facebook.com/ntcorfecastle', 'en-gb.facebook.com/NTCorfeCastle/posts/the-contest-continues-from-our-own-ian-brown-this-morning-stunning-photography-p/1898652603560983']	Scrape
mm.aim.1261	['en-gb.facebook.com/turnerintwickenham']	Scrape
mm.domus.SC169	['www.facebook.com/armadalecastleskye']	Scrape
mm.ace.1245	['www.facebook.com/rncmlive']	Scrape
mm.misc.156	no_resource	no_resource
mm.wiki.300	en-gb.facebook.com/SywellAviationMuseum	ML
mm.domus.SE522	['www.facebook.com/osterleynt', 'en-gb.facebook.com/osterleynt/posts/?ref=page_internal']	Scrape
mm.aim.0788	en-gb.facebook.com/RamsgateTunnels	ML
mm.domus.SC006	no_resource	no_resource
mm.domus.EM033	['www.facebook.com/chesterfield-museum-and-art-gallery-194981557181142', 'en-gb.facebook.com/chesterfieldmuseum']	Scrape
mm.domus.SE410	en-gb.facebook.com/woolpitsteam	ML
mm.domus.WM013	['www.facebook.com/wolverhamptonartgallery', 'en-gb.facebook.com/WolverhamptonArtGallery']	Scrape
mm.fcm.051	['www.facebook.com/gwwarhammerworld']	Scrape
mm.aim.0300	['www.facebook.com/pg/eastsomersetrailway', 'www.facebook.com/pg/eastsomersetrailway', 'www.facebook.com/eastsomersetrailway', 'www.facebook.com/eastsomersetrailway', 'en-gb.facebook.com/eastsomersetrailway']	Scrape
mm.domus.YH093	en-gb.facebook.com/cliftonparkmuseum/info/?entry_point=about_section_header&tab=overview	ML
mm.fcm.186	['www.facebook.com/thenmm', 'en-gb.facebook.com/thenmm']	Scrape
mm.domus.SE187	no_resource	no_resource
mm.mgs.390	['www.facebook.com/crieffvisitorcentre']	Scrape
mm.domus.SW209	['www.facebook.com/ntcoleridgecottage', 'en-gb.facebook.com/pages/category/Landmark---Historical-Place/NTcoleridgecottage/posts']	Scrape
mm.domus.SE146	['www.facebook.com/orleanshousegallery', 'en-gb.facebook.com/OrleansHouseGallery']	Scrape
mm.fcm.082	en-gb.facebook.com/pages/category/History-Museum/dinosaurlandfossilmuseum/posts	ML
mm.hha.054	en-gb.facebook.com/SpottedQuedgeleyKingswayHardwicke/posts/accident-on-field-court-drive-on-the-junction-of-lower-meadow-police-ambulance-f/1099348316821588	ML
mm.fcm.149	no_resource	no_resource
mm.domus.NI006	['www.facebook.com/irishlinencentreandlisburnmuseum', 'en-gb.facebook.com/IrishLinenCentreAndLisburnMuseum']	Scrape
mm.domus.WM015	['www.facebook.com/bantockhousemuseum', 'en-gb.facebook.com/BantockHouseMuseum']	Scrape
mm.wiki.333	['www.facebook.com/coatesenglishwillow']	Scrape
mm.domus.SC022	['www.facebook.com/angusalivemuseums', 'en-gb.facebook.com/ANGUSaliveMuseums/posts']	Scrape
mm.domus.SE493	no_resource	no_resource
mm.ace.1173	en-gb.facebook.com/iwm.duxford/posts/?ref=page_internal	ML
mm.wiki.313	['www.facebook.com/stonorpark', 'en-gb.facebook.com/stonorpark']	Scrape
mm.aim.0447	['www.facebook.com/hollycombesteam']	Scrape
mm.wiki.285	['www.facebook.com/midnorfolkrailway', 'en-gb.facebook.com/midnorfolkrailway/posts/?ref=page_internal']	Scrape
mm.misc.185	['www.facebook.com/pairccommunitycouncil', 'www.facebook.com/keoseglebecommunity']	Scrape
mm.domus.YH069	['www.facebook.com/kohimamuseum', 'en-gb.facebook.com/kohimamuseum']	Scrape
mm.domus.NW019	en-gb.facebook.com/BramallHall	ML
mm.domus.SC050	en-gb.facebook.com/kirkcaldygalleries	ML
mm.domus.SE367	en-gb.facebook.com/pages/category/History-Museum/Deal-Timeball-Tower-504503949712675	ML
mm.domus.SW175	['www.facebook.com/the-museum-of-east-asian-art-107796014225']	Scrape
mm.domus.NW186	no_resource	no_resource
mm.wiki.352	no_resource	no_resource
mm.mgs.329	no_resource	no_resource
mm.aim.0036	['www.facebook.com/anchorcertgroup', 'en-gb.facebook.com/anchorcertgroup']	Scrape
mm.mgs.373	en-gb.facebook.com/dalmenyestate/posts	ML
mm.domus.SC177	['www.facebook.com/the-royal-scots-dragoon-guards-regimental-museum-101737116555429', 'en-gb.facebook.com/pages/category/Community-Museum/The-Royal-Scots-Dragoon-Guards-Regimental-Museum-101737116555429']	Scrape
mm.wiki.024	['www.facebook.com/gawsworthhall', 'en-gb.facebook.com/events/gawsworth-hall/gawsworth-hall/523428091059402']	Scrape
mm.fcm.221	en-gb.facebook.com/ScallowayMuseum	ML
mm.domus.SE234	en-gb.facebook.com/chelmsfordmuseums/about	ML
mm.musa.253	en-gb.facebook.com/NavanCentreFort/?hc_location=ufi	ML
mm.domus.SW138	['www.facebook.com/pages/torquay-museum/152580441430585', 'en-gb.facebook.com/torquaymuseum']	Scrape
mm.musa.012	['www.facebook.com/arsenal', 'en-gb.facebook.com/royalarsenaltours']	Scrape
mm.fcm.276	['www.facebook.com/wolves']	Scrape
mm.aim.0179	en-gb.facebook.com/neil.caudwell	ML
mm.aim.0207	['www.facebook.com/clearwellcaves', 'en-gb.facebook.com/clearwellcaves']	Scrape
mm.domus.SE553	['www.facebook.com/clandonparknationaltrust', 'en-gb.facebook.com/ClandonParkNationalTrust/posts']	Scrape
mm.mald.079	['www.facebook.com/llysednowain', 'www.facebook.com/visitingsnowdonia', 'en-gb.facebook.com/llysednowain/posts']	Scrape
mm.fcm.232	no_resource	no_resource
mm.misc.007	['www.facebook.com/tnmoc', 'en-gb.facebook.com/TNMOC']	Scrape
mm.ace.1295	['www.facebook.com/gardencitycollection', 'en-gb.facebook.com/gardencitycollection']	Scrape
mm.mald.001	['www.facebook.com/visitcaerphilly', 'en-gb.facebook.com/abervalleyheritage']	Scrape
mm.wiki.053	no_resource	no_resource
mm.aim.1026	['www.facebook.com/groups/covmusic']	Scrape
mm.domus.SW071	['www.facebook.com/lydiardpark', 'en-gb.facebook.com/lydiardpark?sk=wall&filter=12']	Scrape
mm.fcm.100	['www.facebook.com/fochabersheritage', 'www.facebook.com/fochabersheritage']	Scrape
mm.domus.SE308	['www.facebook.com/horshammuseum', 'en-gb.facebook.com/HorshamMuseum']	Scrape
mm.domus.WA028	['www.facebook.com/cyngorcnpt', 'en-gb.facebook.com/CefnCoedColliery/posts/2090605581160156']	Scrape
mm.wiki.440	en-gb.facebook.com/nantclwydydre/?rf=280835032068758	ML
mm.domus.WA041	['//www.facebook.com/porthcawlmuseum', 'en-gb.facebook.com/PorthcawlMuseum']	Scrape
mm.musa.050	no_resource	no_resource
mm.New.143	en-gb.facebook.com/FishguardandGoodwickOurHistory	ML
mm.domus.SW093	['www.facebook.com/honiton-museum-270247493009656', 'en-gb.facebook.com/pages/category/Community-Museum/Honiton-Museum-270247493009656']	Scrape
mm.domus.EM048	no_resource	no_resource
mm.mgs.383	en-gb.facebook.com/SlateIslandsSeilHeritageMuseum	ML
mm.domus.SE007	['www.facebook.com/associationofanaesthetists', 'en-gb.facebook.com/AAGBIheritagecentre']	Scrape
mm.misc.234	['www.facebook.com/aerospacebristol', 'www.facebook.com/aerospacebristol', 'en-gb.facebook.com/aerospacebristol']	Scrape
mm.domus.SE472	en-gb.facebook.com/pages/category/Park/marblehillhouse/posts	ML
mm.domus.NW033	['www.facebook.com/congletonmuseum', 'en-gb.facebook.com/congletonmuseum']	Scrape
mm.wiki.329	['www.facebook.com/doverymuseum', 'en-gb.facebook.com/doverymuseum/photos/a.529591700833671/558326801293494/?type=3&eid=ARCImG9AWsCIusfYf43h2YVbOTlcnoqxtad8F1Q1xdCpvP2e_8Qu_q45MsP3d2gY_Kbc3Ge1ye7u-pSX&ifg=1']	Scrape
mm.domus.SW044	['www.facebook.com/sheppardsrow']	Scrape
mm.domus.SW174	['www.facebook.com/brlsi']	Scrape
mm.ace.1212	['www.facebook.com/rayleighwindmill', 'www.facebook.com/rochford-district-council-276358509073126', 'en-gb.facebook.com/rayleighwindmill']	Scrape
mm.domus.SW242	['www.facebook.com/ntchedworthromanvilla', 'en-gb.facebook.com/NTChedworthRomanVilla']	Scrape
mm.New.86	['en-gb.facebook.com/nottinghamindustrialmuseum', 'en-gb.facebook.com/pages/category/History-Museum/NottinghamIndustrialMuseum/posts']	Scrape
mm.ace.1165	['www.facebook.com/royalwestofenglandacademy', 'en-gb.facebook.com/royalwestofenglandacademy']	Scrape
mm.domus.SC189	['www.facebook.com/pages/national-mining-museum-scotland/200805083281183', 'en-gb.facebook.com/NatMiningMuseum']	Scrape
mm.domus.SC296	no_resource	no_resource
mm.misc.121	['www.facebook.com/newhallart', 'en-gb.facebook.com/NewHallArt']	Scrape
mm.wiki.223	en-gb.facebook.com/ElhamValleyLineTrust.Official/?hc_location=ufi	ML
mm.hha.139	no_resource	no_resource
mm.ace.1180	['www.facebook.com/museumoflondon']	Scrape
mm.domus.WA084	['www.facebook.com/momamachynlleth', 'en-gb.facebook.com/MOMAMachynlleth']	Scrape
mm.domus.WM041	['www.facebook.com/pages/railcouk/135785809820474']	Scrape
mm.domus.YH138	no_resource	no_resource
mm.musa.164	['www.facebook.com/visitessex']	Scrape
mm.wiki.441	['www.facebook.com/airworldaviationmuseum', 'en-gb.facebook.com/AirworldAviationMuseum']	Scrape
mm.New.59	en-gb.facebook.com/statfoldbarnrailway	ML
mm.wiki.334	no_resource	no_resource
mm.wiki.405	en-gb.facebook.com/PershoreVC	ML
mm.musa.188	['www.facebook.com/pages/friends-of-kempton-steam-museum/113534975324282', 'en-gb.facebook.com/www.kemptonsteam.org']	Scrape
mm.domus.NE051	no_resource	no_resource
mm.ace.1105	no_resource	no_resource
mm.mald.038	['www.facebook.com/thecorrisrailwayofficial', 'en-gb.facebook.com/thecorrisrailwayofficial/about']	Scrape
mm.aim.0599	['www.facebook.com/menaiheritage', 'en-gb.facebook.com/MenaiHeritage']	Scrape
mm.domus.SE306	['www.facebook.com/militaryintelligencemuseum']	Scrape
mm.domus.WM087	en-gb.facebook.com/WorcesterYeomanry	ML
mm.musa.260	['www.facebook.com/newcastlecastle1080', 'en-gb.facebook.com/Newcastle-Castle-164556863675469']	Scrape
mm.domus.SE322	['www.facebook.com/chris-brookes-aerial-photography-846527768775190']	Scrape
mm.domus.WA045	['www.facebook.com/visitminera', 'www.facebook.com/wrexhamcouncil', 'en-gb.facebook.com/pages/category/Landmark---Historical-Place/VisitMinera/posts']	Scrape
mm.wiki.190	['www.facebook.com/heatonparktramway', 'www.facebook.com/heatonparktramway/posts/3597678756953967', 'www.facebook.com/heatonparktramway/posts/3604279412960568', 'en-gb.facebook.com/HeatonParkTramway/?hc_location=ufi']	Scrape
mm.ace.1132	no_resource	no_resource
mm.wiki.151	en-gb.facebook.com/OrleansHouseGallery	ML
mm.fcm.230	no_resource	no_resource
mm.New.65	no_resource	no_resource
mm.aim.1076	['www.facebook.com/boughtonhouse', 'www.facebook.com/pages/boughton-house-northamptonshire/104343492938726', 'en-gb.facebook.com/BoughtonHouse']	Scrape
mm.domus.SE403	['www.facebook.com/whitemillruralheritagecentre']	Scrape
mm.nimc.026	en-gb.facebook.com/femcwilliamgallery	ML
mm.mald.007	['www.facebook.com/copper-kingdom-amlwch-104882698452302']	Scrape
mm.ace.1231	en-gb.facebook.com/pages/category/Museum/International-Slavery-Museum-317641006820	ML
mm.wiki.421	['facebook.com/siegeheroesmuseum', 'en-gb.facebook.com/siegeheroesmuseum']	Scrape
mm.aim.0952	en-gb.facebook.com/MOLArchaeology	ML
mm.ace.1221	['www.facebook.com/sledmerehouseandgardens', 'en-gb.facebook.com/sledmerehouseandgardens/?hc_location=ufi']	Scrape
mm.ace.1091	['www.facebook.com/pages/nt-croft-castle-parkland/111681898924868']	Scrape
mm.domus.SE428	en-gb.facebook.com/Railworld/posts	ML
mm.ace.1102	['www.facebook.com/uremuseum', 'en-gb.facebook.com/UreMuseum']	Scrape
mm.domus.SE083	['www.facebook.com/royalpharmsoc', 'en-gb.facebook.com/pages/category/Museum/Royal-Pharmaceutical-Society-Museum-276119592463431']	Scrape
mm.New.133	['www.facebook.com/dawestwineworks']	Scrape
mm.domus.SE260	['www.facebook.com/dartfordtogether']	Scrape
mm.musa.006	['www.facebook.com/imperialnhs']	Scrape
mm.domus.SC294	en-gb.facebook.com/cockburngeologicalmuseum	ML
mm.domus.EM040	en-gb.facebook.com/pages/category/Pub/Crane-Wells-Kegworth-2382381518755391	ML
mm.ace.1207	['www.facebook.com/worcestershiremasonicmuseum']	Scrape
mm.mald.157	en-gb.facebook.com/pages/category/Education/Canolfan-Hanes-Uwchgwyrfai-1630754833837022	ML
mm.domus.SC184	['www.facebook.com/pages/royal-scottish-academy-rsa/257767550223', 'en-gb.facebook.com/RoyalScotAcad']	Scrape
mm.musa.183	['www.facebook.com/hastingscontemporary']	Scrape
mm.domus.NE012	['www.facebook.com/dormanmuseum']	Scrape
mm.domus.YH076	['www.facebook.com/nidderdalemuseum']	Scrape
mm.ace.023	['www.facebook.com/digyork']	Scrape
mm.domus.NE029	['www.facebook.com/shipleyartgallery', 'en-gb.facebook.com/shipleyartgallery']	Scrape
mm.domus.SW220	no_resource	no_resource
mm.hha.053	no_resource	no_resource
mm.domus.SC234	['www.facebook.com/broughtycastle', 'en-gb.facebook.com/BroughtyCastle']	Scrape
mm.domus.SC187	['www.facebook.com/aberdeensciencecentre', 'en-gb.facebook.com/aberdeensciencecentre']	Scrape
mm.New.31	['facebook.com/ohyeahcentre', 'en-gb.facebook.com/OhYeahCentre']	Scrape
mm.domus.WA020	en-gb.facebook.com/pages/category/History-Museum/Powysland-Museum-121104841303932/posts	ML
mm.domus.SE158	['www.facebook.com/pages/royal-engineers-museum/13523002353', 'en-gb.facebook.com/CorpsOfRoyalEngineers']	Scrape
mm.fcm.231	['www.facebook.com/museumslondon', 'en-gb.facebook.com/smythsonnewbondstreet']	Scrape
mm.wiki.478	['www.facebook.com/thecastleofmey', 'en-gb.facebook.com/TheCastleOfMey']	Scrape
mm.fcm.001	no_resource	no_resource
mm.domus.EM085	['en-gb.facebook.com/bostonguildhall', 'en-gb.facebook.com/BostonGuildhall']	Scrape
mm.domus.SW240	['www.facebook.com/overbecks']	Scrape
mm.domus.NW155	no_resource	no_resource
mm.domus.NI024	['www.facebook.com/nationaltrustmidulster']	Scrape
mm.domus.WM141	no_resource	no_resource
mm.wiki.489	no_resource	no_resource
mm.domus.SC200	['www.facebook.com/ullapoolmuseum']	Scrape
mm.wiki.479	en-gb.facebook.com/castlehillheritagecentre	ML
mm.New.29	no_resource	no_resource
mm.aim.1223	en-gb.facebook.com/HeathRobinsonMuseum	ML
mm.domus.NW113	en-gb.facebook.com/PHMMcr	ML
mm.ace.333	['www.facebook.com/shrewsburymuseum', 'en-gb.facebook.com/shrewsburymuseum']	Scrape
mm.aim.0443	['www.facebook.com/historylinksmuseum', 'en-gb.facebook.com/HistorylinksMuseum']	Scrape
mm.wiki.030	no_resource	no_resource
mm.mgs.320	en-gb.facebook.com/ObanWarPeaceMuseum/?rf=529240493852325	ML
mm.musa.004	no_resource	no_resource
mm.mald.019	['www.facebook.com/borthstationmuseum', 'en-gb.facebook.com/borthstationmuseum']	Scrape
mm.mald.069	no_resource	no_resource
mm.domus.SW223	en-gb.facebook.com/events/westwood-manor/westwood-flower-show/763771287126085	ML
mm.domus.SW130	['www.facebook.com/the.royal.signals.museum', 'en-gb.facebook.com/The.Royal.Signals.Museum']	Scrape
mm.domus.SC232	['www.facebook.com/mcmanusdundee']	Scrape
mm.fcm.145	['www.facebook.com/leece-museum-305315726318822']	Scrape
mm.hha.060	en-gb.facebook.com/WhittingtonHouse	ML
mm.domus.SC056	['www.facebook.com/rbcfilmtheatre', 'www.facebook.com/rbcfilmtheatre', 'en-gb.facebook.com/rbcfilmtheatre']	Scrape
mm.wiki.083	['facebook.com/brixhamgoldenhind']	Scrape
mm.misc.020	['www.facebook.com/moreton.motor.museum', 'en-gb.facebook.com/moreton.motor.museum']	Scrape
mm.wiki.330	['www.facebook.com/somersetanddorsetrailway', 'en-gb.facebook.com/somersetanddorsetrailway']	Scrape
mm.domus.SW122	['facebook.com/146425708779693', 'www.facebook.com/museumofsomerset/photos/a.185219368233660/3954833887938837', 'facebook.com/287437378047468', 'www.facebook.com/museumofsomerset/photos/a.185219368233660/3949207048501521', 'facebook.com/425929230833260', 'www.facebook.com/museumofsomerset/photos/a.185219368233660/3923183347770558', 'en-gb.facebook.com/museumofsomerset']	Scrape
mm.mald.111	en-gb.facebook.com/ParcHoward	ML
mm.mgs.356	['www.facebook.com/visitnewcastleton', 'en-gb.facebook.com/pages/category/Community/Liddesdale-Heritage-Centre-Newcastleton-1458852227741245']	Scrape
mm.musa.048	en-gb.facebook.com/birdoswaldromanfort	ML
mm.ace.1127	['www.facebook.com/naturalhistorymuseumattring', 'en-gb.facebook.com/NaturalHistoryMuseumAtTring']	Scrape
mm.aim.0302	['www.facebook.com/pages/ebbw-vale-steelworks-museum/488692024480897', 'en-gb.facebook.com/Ebbw-Vale-Works-Museum-488692024480897']	Scrape
mm.domus.SE041	en-gb.facebook.com/keatshousemuseum/posts/we-are-recruiting-enthusiastic-people-to-join-our-friendly-volunteer-team-we-cur/479303255478432	ML
mm.MDN.023	en-gb.facebook.com/rogereff/posts	ML
mm.misc.159	['www.facebook.com/home.php#!/pages/stonehenge/170137036344463', 'en-gb.facebook.com/StonehengeTailoring']	Scrape
mm.domus.SE017	no_resource	no_resource
mm.fcm.030	['www.facebook.com/bressaydevelopment']	Scrape
mm.wiki.251	['www.facebook.com/sir-john-moore-foundation-123160907741617', 'www.facebook.com/sirjohnmoorevenue', 'en-gb.facebook.com/Sir-John-Moore-Foundation-123160907741617/?ref=page_internal']	Scrape
